Dist Code,Year,Dist Name,PADDY AREA (1000 ha),PADDY PRODUCTION (1000 Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),BAJRA AREA (1000 ha),BAJRA PRODUCTION (1000 Quintal),BAJRA HARVEST PRICE (Rs per Quintal),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 Quintal),MAIZE HARVEST PRICE (Rs per Quintal),RAGI AREA (1000 ha),RAGI PRODUCTION (1000 Quintal),RAGI HARVEST PRICE (Rs per Quintal),GRAM AREA (1000 ha),GRAM PRODUCTION (1000 Quintal),GRAM HARVEST PRICE (Rs per Quintal),ARHAR AREA (1000 ha),ARHAR PRODUCTION (1000 Quintal),ARHAR HARVEST PRICE (Rs per Quintal),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 Quintal),SESAMUM HARVEST PRICE (Rs per Quintal),SAFFOLA AREA (1000 ha),SAFFOLA PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 Quintal),SUGARCANE HARVEST PRICE (Rs per Quintal),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 Quintal),COTTON HARVEST PRICE (Rs per Quintal)
63,1966,Adilabad,54,690,43.5,3,1,218.2,1486,54.5,0,0,0,18,140,53.9,0,0,0,6,10,107.2,26,90,114.2,10,40,135,38.1,36,203.6,0.79,0.13,0,0,0.1,9,,70,80,115.3
63,1967,Adilabad,55,590,52.8,0.6,0.1,97.8,553,60,9,20,,6,40,63.5,12,60,,8,20,,8,30,145,7,30,,4.4,4,205,15.64,2.07,0,0,0.8,64,,0.1,0,
63,1968,Adilabad,47.5,400,58.7,0.5,0.1,123.5,458,62.1,0,0,0,74,590,50.6,0,0,0,5,3,78.5,9,30,70.5,25,140,99.5,49.6,38,,0.01,0,0,0,0.4,28,,2,0,126.3
63,1969,Adilabad,58.8,667,49.2,0,0,186.6,991,53.3,4,10,,6,30,51.8,0,0,0,1,2,106.6,7,30,94.2,26,100,94,9.1,8,210.8,0.01,0,0,0,0,0,,0,0,169.7
63,1970,Adilabad,59.7,557,54.5,0.9,0.1,297.9,892,76.4,49,140,,0.1,1,63.4,48,190,,4,10,84.4,16,90,97.3,135,380,126.2,2.8,2,213.2,6.98,1.04,0,0,0,3,,9,0,256.6
63,1971,Adilabad,41.9,334,66.1,3,1,131.5,668,74.4,4,10,,45,260,63.4,10,50,,15,40,90.8,7,30,118.9,7,30,113.3,8.1,6,221.6,11.62,1.73,0,0,6.3,398,,0.2,0,233.2
63,1972,Adilabad,50.7,388,92.2,0,0,219.6,1146,87.8,123,340,,2,10,76.2,1,0,0,2,3,127.6,9,20,163.1,66,350,152.2,4.1,4,285.5,1.24,0.14,0,0,0,0,171.6,2,2,202.6
63,1973,Adilabad,64.9,938,83.5,2.2,0.5,60,367,120.1,0,0,0,33,340,108.1,2,10,,14,40,178,3,10,154.3,11,40,210.5,7,11,376.6,1.83,0.33,0,0,20,1268,,3,2,382
63,1974,Adilabad,64.9,554,109,0.2,0.2,188.9,872,150,17,50,,36,240,121,0,0,0,2,3,180.5,8,30,197,37,170,177.8,12.8,8,360.7,0.03,0,0,0,0,0,,2,2,315.3
63,1975,Adilabad,64.7,814,87.9,3,1,212.7,1245,110.6,0,0,0,18,140,77.8,0,0,0,4,10,117.7,25,130,149,11,70,151.6,36,51,331.1,1.51,0.24,0,0,0.1,9,,76,100,289.6
63,1976,Adilabad,64.5,768,90.1,0.8,0.1,101.2,458,108.4,8,30,,8,90,86.7,11,60,,8,20,146.5,9,40,174.6,7,40,188,5.1,8,388.7,15.51,2.03,0,0,0.7,50,,1,1,494.1
63,1977,Adilabad,65.7,741,,0.4,0.1,121.7,532,104,0,0,0,73,990,90,0,0,0,4,4,175,7,30,273,28,200,,46,41,406,0.16,0.03,0,0,0.2,17,,2,0,455.5
63,1978,Adilabad,68.6,933,,0,0,199.1,820,100,4,10,,6,60,88,0,0,0,2,4,197,7,30,235.8,30,270,,9.8,23,359,0.01,0,0,0,0,0,,0,0,437
63,1979,Adilabad,63,850,,1.3,0.2,296.4,1486,105,54,200,,0,0,93,45,240,,5,10,248,19,80,260,122,670,,2.9,4,,6.6,1.02,0,0,0,3,,11,10,
63,1980,Adilabad,66,970,,3,1,133.3,759,140.5,3,10,,42,360,98,11,70,,20,50,332,6,30,279,8,50,,7.7,10,511,13.81,2.13,0,0,8.7,421,,2,3,506.5
63,1981,Adilabad,71,1040,,0,0,209,523,147.5,125,230,,2,20,126,1,0,0,2,3,272,12,20,307,70,440,,3.3,4,538,1.32,0.06,0,0,0,0,,2,2,560
63,1982,Adilabad,70.6,1037,,2.3,0.4,62.8,358,,0,0,0,34,590,123.5,2,10,,14,40,310.4,3,10,347.1,8,50,,7.3,8,523.5,1.79,0.24,0,0,22.5,1832,,4,3,535.5
63,1983,Adilabad,71.6,990,145.7,0,0,175.7,773,157.1,18,70,,35,230,142,0,0,0,3,10,323.9,8,30,414,39,280,,10.8,13,658,0.09,0.02,0,0,0,0,,2,2,602
63,1984,Adilabad,63.9,703,,2.6,1,216,1140,137.5,0.2,1,,17.9,110,144,0,0,0,4.6,10,448,26.1,160,356,10.5,60,,39.5,65,772,2.15,0,0,0,0.3,27,,81.2,50,592.5
63,1985,Adilabad,70.2,843,,0.9,0.1,108.5,450,167,9,20,,7.4,80,120,13.5,80,,7.8,20,482,11.1,50,340,7.5,40,,3.7,3,640,16.47,2.55,0,0,1.3,110,,0.3,0,522
63,1986,Adilabad,66,850,167,0.4,0.1,114.3,480,180,0,0,0,73.6,930,125,0.1,0,0,4.2,4,480,7.7,40,442,21.5,180,,44,62,738,0.31,0,0,0,0.2,12,,1.5,0,510
63,1987,Adilabad,60,570,,0,0,219,1470,225,3.6,10,,5.7,50,250,0.1,1,,1.1,0,0,5.9,30,504,28.5,210,,8.2,11,940,0,0,0,0,0,0,,0,0,819
63,1988,Adilabad,65.9,835,,1.1,0,320.8,1040,236,57.7,130,,0.1,0,248,53.4,270,,4.6,10,507,19.6,70,506,118.3,510,,3.5,5,940,7.99,1.41,0,0,0.1,4,,10.6,0,773
63,1989,Adilabad,72,1249,,2.9,1,143.9,820,234.5,4.2,10,,44.2,270,239,13.3,50,,19.4,50,536,8,40,530,9.6,50,,8,17,949,14.55,2.01,0,0,12.6,1155,,0.8,1,793
63,1990,Adilabad,68.69,1174.5,,0,0,224.3,720,258,132.1,300,,1.3,10,255,0.5,0,0,1.4,3,,10,30,540,78.6,340,,3.3,5,985,1.87,0.21,0,0,0,0,,1.6,1,850
63,1991,Adilabad,61.87,548.3,214,2.4,0.4,67.7,370,344,0,0,0,36,510,320,2.6,10,,13.3,40,,4.2,20,,8.4,40,873,6.8,9,1462,2.07,0.3,0,0,21,1745,378,3.2,2,1347
63,1992,Adilabad,63.16,1031.4,296,0.3,0.1,184.7,880,240,17.5,60,,40.8,410,258,0.1,0,0,2.5,10,,8.2,40,943,35.9,260,,11,16,1152,0.05,0,0,0,0.1,3,,1.1,1,1055
63,1993,Adilabad,62,1300,344,3.6,1.2,224.6,1171,240,0.3,1,263,18.9,171,229,0,0,0,5.6,13,,29,85,983,13.8,96,,37.8,50,1323,0.79,0.18,0,0,0.4,24,,83,67,1229
63,1994,Adilabad,62,1170,378,1.8,0.3,115.5,649,424,9,34,,7.6,64,354,16.1,107,,8.3,23,,11.8,31,1169,6.4,45,,4,10,2094,17.55,3.07,0,0,1.5,101,,0.4,0,2184
63,1995,Adilabad,70,830,392,0.7,0.2,121.3,558,,0,0,0,79,911,341,0.1,0,0,4.7,5,,7,19,1310,26.4,182,,45.4,61,,0.12,0.02,0,0,0.2,15,,2.3,2,2133
63,1996,Adilabad,64,1450,505,0,0,201.9,1126,466,3.9,13,386,6,59,464,0.1,1,379,1.1,3,1203,8.1,21,1186,39.3,359,1147,9.6,20,1553,0,0,0,0,0,0,850,0,0,1823
63,1997,Adilabad,36,410,490,1.8,0.3,328,1799,474,54.9,181,,0.1,1,438,55.1,216,,4.8,15,1441,23.4,76,1586,127.7,934,1077,3.9,6,1244,9.23,1.8,0,0,0.1,7,1043,10.1,4,2152
63,1998,Adilabad,79,1850,443,3.5,0.9,152.5,889,499,5.5,19,415,44.1,370,427,13.5,66,,18.9,60,1162,8.6,23,1661,8.9,62,1191,7.6,9,2021,13.31,1.88,0,0,10.4,570,981,0.5,1,2262
63,1999,Adilabad,77.37,1890.7,555,0,0,218,589,570,130.7,447,438,1.5,19,449,0.3,3,,1.8,4,1203,13.8,13,1362,74.1,460,1250,4.3,6,1904,2.77,0.37,0,0,0,0,715,2.8,2,2092
63,2000,Adilabad,77.47,1672.6,499,2.5,0.4,64.5,327,479,0,0,0,40.2,862,417,3.1,15,,11.6,29,1450,4.1,11,1380,9.4,67,1882,7.5,8,1627,1.92,0.36,0,0,17.4,1323,629,3.1,1,2071
63,2001,Adilabad,77.14,1737.4,518,0.4,0.1,189.2,1301,477,18.7,68,,39.4,395,477,0.2,1,,2.2,5,1457,10.7,28,1291,42.5,318,1202,11.3,18,1797,0.1,0.01,0,0,0.1,6,811,1.4,1,2071
63,2002,Adilabad,77,1220,550,3,1.8,244.4,982,571,0.2,1,474,19.9,222,489,0,0,0,6.1,19,1629,27.4,120,1356,14.6,106,1321,40,51,1626,1.8,0.5,0,0,0.3,20,829,83.4,74,1902
63,2003,Adilabad,80.92,2007.5,568,1.8,1.4,117.5,489,574,10.4,31,544,8.4,77,470,15.4,65,,7.8,34,1414,12.9,39,1635,8.2,62,1535,6.1,9,1554,17.75,6.76,0,0,1,79,776,0.3,0,2420
63,2004,Adilabad,39.62,628.8,632,0.9,0.5,128,447,501,0,0,0,80.4,1202,470,0.1,1,504,4.6,14,1360,8,24,1359,31.4,266,1376,42.7,48,2557,0.03,0.01,0,0,0.3,23,1188,1.9,1,1932
63,2005,Adilabad,78.75,2007.8,576,0,0,197.7,503,557,2.8,9,697,6.2,40,505,0.2,1,524,1,1,1550,7.8,24,1518,32.4,233,1672,8.6,10,2095,0,0,0,0,0,0,1100,0,0,1879
63,2006,Adilabad,73.76,1778.7,630,1.4,0.6,347.8,1780,570,57.4,266,885,0.1,1,533,49.2,249,555,4.4,12,2073,25.2,50,2094,158.9,1003,1843,4.7,7,2546,7.11,1.79,0,0,0.1,6,1051,8.9,3,1869
63,2007,Adilabad,52.15,1237.2,820,4.4,3,151.5,694,733,4.9,17,1438,49.4,602,690,11.4,56,734,18.3,50,1973,9.7,29,2178,9.6,70,1869,9.1,14,3339,13.69,2.37,0,0,4.9,317,1041,1,1,2190
63,2008,Adilabad,77.29,1983.8,942,0,0,201.9,549,727,137.5,396,1741,1.6,19,816,0.3,2,838,1.5,5,1549,14.1,31,2205,84.4,779,2408,4.8,7,3655,1.57,0.29,0,0,0,0,1221,2.1,1,2898
63,2009,Adilabad,48.12,985,952,2.2,0.8,57.2,162,992,0,0,0,42.1,722,802,3,15,1041,11.8,39,1995,3.5,11,3775,10.5,79,2505,6.4,9,5285,1.73,0.3,0,0,18.2,1507,3007,3.1,2,3094
63,2010,Adilabad,90.55,2551.5,987,0.5,0.1,188,764,822,19,72,3526,39.3,443,878,0.2,1,,2,6,2050,10.3,31,3055,50.1,431,3651,13.7,21,4209,0.02,0,0,0,0,0,2069,1.5,1,4310
63,2011,Adilabad,76.17,1993.3,1038,2.9,1.4,222.2,1222,1275,0.2,0,0,21.8,293,956,0,0,0,5.3,14,2431,28.6,88,3072,15.6,74,4015,43.2,60,4192,1.97,0.54,0,0,0.2,23,,83.1,95,3857
63,2012,Adilabad,70.75,1872.7,1176,3.6,1.7,113.8,378,1330,10.1,14,3526,8,41,1166,8.1,35,,8.5,33,2840,15.4,38,3592,9.4,47,4828,5.8,6,6847,21.42,6.04,0,0,1.1,108,,0.2,0,3962
63,2013,Adilabad,90.69,2489.1,,0.7,0.4,110.2,592,,0,0,0,84,1145,,0.1,0,0,4.7,12,,7.8,17,,34.5,277,,40,35,,0.03,0.01,0,0,0.1,9,,2.9,3,
63,2014,Adilabad,50.08,1261.3,,0,0,204.3,1155,,3.6,6,,7.6,79,,0.1,1,,0.8,2,,8.9,19,,37.9,320,,10.8,12,,0,0,0,0,0,0,,0,0,
63,2015,Adilabad,57.5,1516,,1.1,0.5,338.6,1042,1819,57.6,176,1350,0,0,1339,23.5,98,,4.7,16,4580,24.9,50,7405,202.6,831,4956,3.4,4,6695,7.86,2.32,0,0,0.1,9,,10.5,5,3982
63,2016,Adilabad,95.89,2987.4,,4.7,2.8,137.4,853,,4.6,8,,49.5,254,,6.1,22,,13.3,57,,10.4,23,,10.1,49,,6.4,7,,15.92,4.33,0,0,6,520,,0.5,1,
63,2017,Adilabad,93.67,2498.8,,0.1,0,195.9,341,,132,152,,1.6,16,,0.3,3,,1.3,3,,12.5,17,,91.1,619,,3.3,4,,1.54,0.45,0,0,0,0,,0.9,1,
55,1966,Hyderabad,42,520,48.1,4.8,2.2,71.9,293,54.3,0,0,0,45.9,435,,1.8,7,50.1,12.7,55,,3.8,8,102.5,12.5,75,103.8,4.6,5,180.3,2.58,0.52,0,0,17.5,1748,,2.4,2,
55,1967,Hyderabad,53,820,48.7,0.4,0.1,185.1,873,52,16.2,25,65.4,43.8,579,,0,0,0,1.9,4,,6.6,23,112.9,50.4,460,86.9,9.4,11,143.3,0.08,0.02,0,0,0,0,,1.6,2,
55,1968,Hyderabad,37.9,440,55.9,2.4,0.8,237,1111,60.5,0.3,0,0,23.5,190,,0,0,0,4.8,8,,31.1,99,115,16,57,,52.7,94,,0.6,0.1,0,0,0.1,11,,91.2,78,
55,1969,Hyderabad,41.6,503,53.2,3.4,1.8,123.9,398,58,10.1,15,49,7.2,24,,6.1,12,44.7,6.6,14,96.8,16.3,27,85,9.8,36,,4.6,1,156.5,17,2.7,0,0,1.2,80,60.5,0.2,0,210
55,1970,Hyderabad,51.3,620,56.8,0.9,0.5,116.2,527,68.6,0,0,0,86.3,1020,44.4,0,0,0,9.1,18,97.5,8,15,104.7,34.2,199,121.4,31.4,23,199.3,0.1,0.01,0,0,0.2,14,,2,2,
55,1971,Hyderabad,39.7,500,64.1,0.1,0,211.2,1618,81.5,3.9,5,64.6,7.5,73,,0.2,1,72.4,0.9,2,130.4,8.5,16,112.4,33.3,183,105.7,6.5,6,211.3,0,0,0,0,0,0,,0.1,0,
55,1972,Hyderabad,28,320,82.8,1.3,0.7,308.4,812,100.7,57.3,67,95.9,0,0,,20.8,60,88.6,4.3,9,184,22.9,16,150.8,191,558,206.8,2.9,2,273.5,6.6,2,0,0,0.1,3,,5.2,1,
55,1973,Hyderabad,41.5,840,78.1,3.7,1.6,137.8,402,127.5,5.3,6,110,52,193,94.5,5.3,5,87.8,15.7,34,190,9.3,17,160.3,12.5,45,248.6,5.9,3,383.2,16.1,1.9,0,0,4.7,269,146,0.3,0,
55,1974,Hyderabad,41.8,733,96.5,0.4,0.1,201.8,545,150,136.6,126,145.7,1.7,17,129.9,0.9,9,120.5,1.9,5,209.1,11.7,8,150.9,82.6,355,210.1,2.6,2,425.2,3.9,0.7,0,0,0,0,,0.4,1,955.8
55,1975,Hyderabad,55.1,948,86.1,3,1.8,66.2,299,108.2,0,0,0,47.3,544,75.8,1.8,4,72.9,13,53,137.8,3.7,7,115.9,12.2,44,147.7,3.3,1,327.4,2.5,0.4,0,0,9.5,714,140,1.7,1,
55,1976,Hyderabad,57.6,1015,91.4,0.7,0.2,194.8,1139,121.4,19.2,57,86.6,50.9,746,114,0.1,0,0,2.6,5,147.8,8,19,171,46,382,243.2,9.1,5,385.5,0.1,0.02,0,0,0,0,,1.3,1,
55,1977,Hyderabad,47.7,869,95.6,3.2,1.6,256.2,1377,105.9,0.2,1,,24,289,93,0,0,0,4.7,15,207.8,32.8,72,270.1,18.6,144,,51.5,42,337.9,0.7,0.2,0,0,0.6,12,,95.7,98,
55,1978,Hyderabad,58.3,1155,86.5,3.7,3.2,153.8,665,93.5,11.7,69,,7.5,82,109,8.5,55,68,6.4,26,213,19,42,266,6.7,59,,5.1,6,371,18.2,4,0,0,0.9,28,,0.2,0,
55,1979,Hyderabad,46,840,97.6,0.7,0.5,126,942,96.2,0,0,0,85.6,1370,110,0,0,0,3.9,11,275.1,8.6,17,272,29,292,,34.3,44,442,0,0,0,0,0.3,23,,0.8,1,
55,1980,Hyderabad,41,640,128,0,0,205.6,1401,138,8.3,27,,7.5,109,103,0.2,1,117,0.8,2,390,8.8,17,342.3,30.2,300,,10.3,11,504,0,0,0,0,0,0,,0.2,1,
55,1981,Hyderabad,53,920,133.6,1.5,0.9,397.3,1401,147.7,59.8,124,,0.1,2,139,31.8,188,125,3.9,9,301.7,24.3,44,351,98.1,749,,3.2,4,469,7.5,2.2,0,0,0.1,4,,11,1,401
55,1982,Hyderabad,44.1,715,136,4.6,2,178.7,766,145.5,5.8,19,,45.2,493,142,9.3,58,123,11.9,29,255,12.3,19,351,4.5,36,,6.6,8,544,14.2,2.8,0,0,12.1,856,,0.2,0,
55,1983,Hyderabad,50.8,855,150,0.1,0,205.1,505,178.5,137.7,373,132.9,1.2,17,139,0.3,3,144,1.8,4,302,11.1,15,483,52.9,410,,2.5,3,705,2.8,0.7,0,0,0.1,8,227.9,0.1,0,
55,1984,Hyderabad,45.9,869,139.5,4.1,2.9,77.8,369,143.5,0,0,0,54,860,148,2.4,14,146,11.6,48,427,4.5,9,370,9.9,79,,4.5,5,762,2.6,0.5,0,0,12.8,1052,,2.4,2,
55,1985,Hyderabad,32.3,424,164.8,0.4,0.2,193,1057,161.3,21.9,174,173.5,46.5,831,173.5,0.2,1,130,2.1,7,583.2,9,23,421.3,49.4,524,710,11.6,13,,0.1,0,0,0,0,0,,1.3,1,
55,1986,Hyderabad,22,430,167.1,3.2,1.9,247,1718,179.8,0.2,1,,24,275,175.5,0,0,0,4.7,21,386,32.8,68,454.9,18.6,131,,51.5,57,790.1,0.2,0,0,0,0.2,9,,95.7,112,
55,1987,Hyderabad,31,640,180.7,4.8,4.3,115.2,836,198.3,12.1,76,177.8,8,101,,12.3,89,138.1,7.4,29,465,18.9,67,857.1,8.8,77,,6.2,11,1096.5,23,5.1,0,0,1.2,46,,0.5,1,
55,1988,Hyderabad,44.9,977,185.9,0.5,0.4,114.8,707,220,0,0,0,91,1490,,0,0,0,4.2,18,615.1,7.6,24,739.5,39,336,,16.2,16,871,0.2,0,0,0,0.1,8,,1.1,1,
55,1989,Hyderabad,54.2,1309,,0,0,199,1555,,11.4,42,,7.9,124,,0.2,2,,0.6,2,,10.5,46,,34.5,238,,13.5,29,,0,0,0,0,0.1,1,,1.3,2,
55,1990,Hyderabad,51.19,1408.8,237,1.6,0.8,336.9,1714,214,63.5,231,,0.1,2,220,33.4,226,166,3.5,9,1034,26.7,49,1025,107,980,,2.6,3,1005,8.8,2.2,0,0,0.1,5,,7.4,9,
55,1991,Hyderabad,60.18,1334.2,318,4.2,3.4,162.9,1158,361,7,25,,51.9,649,298,9,39,242,15.4,89,734,9.3,27,1048,5.2,42,965,7.4,11,,13.1,3.2,0,0,7.4,574,378,0.8,1,1385
55,1992,Hyderabad,43.73,919.3,312,0.1,0,174.5,422,301,131.4,361,266,1.6,24,266,0.5,6,254,1.2,3,,10.8,9,1035,56.9,463,764,1.8,2,,2.7,0.7,0,0,0,0,,2.3,3,
55,1993,Hyderabad,39,880,339,3.4,3.1,57.8,437,310,0.2,1,204,49.4,1043,251,2.2,14,178,11.4,30,992,3.7,9,,13.1,107,806,3.9,1,,2.5,0.6,0,0,19.2,1623,,3.5,4,
55,1994,Hyderabad,35,810,382,0.4,0.3,177.9,1252,484,23.7,177,272,50.9,923,312,0,0,0,2,5,899,9.5,22,,49,490,1098,13.1,15,,0.1,0,0,0,0,0,,2,2,
55,1995,Hyderabad,40,820,,4.6,2,255.6,889,,0.3,1,,24.7,321,,0.1,0,0,6.2,25,,28.7,50,,13.8,96,,23.9,26,,0,0,0,0,0.6,43,,88.8,41,
55,1996,Hyderabad,48,1100,423,4.8,5.2,117.3,701,586,11.6,43,382,9.2,104,381,15.2,116,370,9.6,40,1050,21.1,61,1327,5.1,41,1034,3.5,6,1768,7.5,1.7,0,0,1.7,136,850,0.2,0,1769
55,1997,Hyderabad,40,920,488,0.7,0.6,122.1,666,615,0.1,0,0,91.8,1749,405,0,0,0,4.6,19,1080,10.3,20,1588,20.2,180,1085,9.7,11,1338,0,0,0,0,0.1,8,1043,0.1,0,1800
55,1998,Hyderabad,60,1320,,0,0,176,928,462,15.4,51,665,6.6,105,394,0.2,1,436,1.2,5,,10.2,34,996,18,181,,4,8,1860,0,0,0,0,0.1,4,1650,0.2,0,2406
55,1999,Hyderabad,53.25,1162.2,539,1.2,1,335.5,1114,749,63.7,147,510,0.1,2,457,50.7,362,425,3.9,11,1298,29,37,1576,92.7,715,1138,0.8,1,1687,4.8,1.2,0,0,0.1,8,686,1.7,2,1990
55,2000,Hyderabad,58.1,1482.2,476,5.3,4.1,146.2,705,596,6.8,23,351,59.2,665,379,11,71,451,22.8,90,1264,13.1,34,1485,4.7,38,1178,4.8,2,1845,9.9,3.3,0,0,8.2,637,1485,0.3,1,2212
55,2001,Hyderabad,46.72,1241,499,0,0,160.7,367,572,135.4,424,380,1.5,23,446,0.1,1,443,1.6,6,1331,10.6,20,1281,42.3,567,1333,1.4,2,1719,1.3,0.3,0,0,0,0,811,0.1,0,1705
55,2002,Hyderabad,30,600,617,4.5,5,53.9,126,589,0.6,2,484,53.8,966,493,2.4,17,441,10.8,44,1351,3.6,8,1677,14,108,1772,1.7,1,1828,1.4,0.3,0,0,18,1585,829,1.2,1,2031
55,2003,Hyderabad,36.3,855.5,575,0.6,0.5,158.8,766,593,26.9,181,458,45.7,853,490,0.1,1,476,1.8,7,1579,8.9,19,1973,24,225,1390,7.8,10,1906,0.1,0,0,0,0,0,776,0.8,1,2322
55,2004,Hyderabad,29.99,786.2,577,3.7,1.5,253.6,1317,737,0.2,0,0,24.1,203,481,0,0,0,3.9,9,1625,27,42,1458,9.9,27,1519,10,4,1924,0.1,0,0,0,0.8,66,1188,79.4,42,1886
55,2005,Hyderabad,40.26,1121.5,582,5.7,3.6,98.7,607,722,9.5,27,518,8.8,117,527,17.6,80,531,9.2,39,1540,16.7,14,1542,4.2,28,1452,2.8,2,2678,2.7,0.2,0,0,1.3,108,1102,0.1,0,2069
55,2006,Hyderabad,31.05,828.1,634,0.6,0.3,101.4,344,716,0,0,0,88.7,1101,591,0,0,0,3.2,10,2263,8.4,7,2064,15.5,112,1645,6.5,3,2099,0.1,0,0,0,0.1,11,1051,0.3,0,1961
55,2007,Hyderabad,30.4,770.2,724,0,0,167.5,916,1175,6.8,11,728,5.2,48,672,0.1,1,726,1.5,4,1826,8.2,17,2122,13.7,121,1698,1.3,1,3655,0,0,0,0,0.3,3,1041,0.2,0,2079
55,2008,Hyderabad,32.1,920.2,862,1.5,0.6,279.3,860,1071,52,87,779,0.1,1,858,63.2,310,910,3.9,16,2456,21.9,9,2523,72.9,333,2258,0.5,0,3619,2.2,0.4,0,0,0.2,11,2437,1.8,5,2830
